Boys Enrolled,Complete Primary Schools,Girls Enrolled,Primary Schools with single classroom,Primary Schools with single teacher,All Four Facilities,Any One Facility,Any Three Facilities,Any Two Facilities,Area (km²),Bomb Blasts Occurred,Boundary wall,Building condition satisfactory,Complete Primary Schools,City,Drinking water,Drone attacks in Pakistan,Education score,Educational Budget Spend of GDP,Electricity,Enrolment score,Gender parity score,Global Terrorism Index - Pakistan,Learning score,No Facility,Number of primary schools as % of total schools,Number of primary schools,Number of secondary schools as % of total schools,Number of secondary schools,Pakistan Economic Growth,Population,Primary Schools with single classroom,Primary Schools with single teacher,Province,Retention score,School infrastructure score,Terrorist Attacks Affectees,Toilet,Total number of schools,Year
0.8627,0.917378917,0.1373,0,0.082621083,0.2044,0.234,0.2857,0.1601,1227,16,74.643875,39.6875,322,FR Bannu,45.299145,3,57.332458,0.022,53.846154,54.147423,63.73403,8.61,56.194504,0.1158,0.851941748,351,0.148058252,61,0.047,675667,0,29,FATA,55.253874,49.134081,1803,32.193732,412,2016
1,0.886363636,0,0.015151515,0.098484848,0.1579,0.2697,0.1184,0.1842,1227,16,59.848485,42.519685,117,FR DI Khan,20.454545,3,44.084094,0.022,37.878788,55.685,44.970675,8.61,51.153097,0.2697,0.851612903,132,0.148387097,23,0.047,675667,2,13,FATA,24.527601,38.352422,1803,31.060606,155,2016
0.7785,0.945578231,0.2215,0.020408163,0.034013605,0.1568,0.2811,0.1838,0.2108,1227,16,72.789116,18.367347,139,FR Kohat,38.77551,3,72.77187,0.022,42.176871,77.903298,72.150848,8.61,74.033333,0.1676,0.794594595,147,0.205405405,38,0.047,675667,3,5,FATA,67,40.952381,1803,32.653061,185,2016
1,0.979166667,0,0,0.020833333,0.1589,0.3271,0.1028,0.2617,1227,16,66.666667,38.095238,94,FR Lakki Marwat,28.125,3,29.443069,0.022,21.875,41.604293,37.19812,8.61,19.166667,0.1495,0.834782609,96,0.165217391,19,0.047,675667,0,2,FATA,19.803197,37.202381,1803,31.25,115,2016
0.8861,0.953333333,0.1139,0.013333333,0.033333333,0.4,0.0667,0.2444,0.1944,1227,16,82,23.648649,143,FR Peshawar,66,3,53.283711,0.022,59.333333,70.522963,61.386414,8.61,26.195038,0.0944,0.824175824,150,0.175824176,32,0.047,675667,2,5,FATA,55.030429,57.663063,1803,57.333333,182,2016
0.7917,0.830687831,0.2083,0.026455026,0.142857143,0.2629,0.2019,0.1972,0.2254,1227,16,76.719577,42.941176,157,FR Tank,36.507937,3,54.573971,0.022,43.386243,70.450625,70.826939,8.61,26.018322,0.1127,0.828947368,189,0.171052632,39,0.047,675667,5,27,FATA,51,49.540616,1803,48.148148,228,2016
0.8187,0.913043478,0.1813,0.00621118,0.080745342,0.4173,0.1011,0.2243,0.1452,1227,16,57.298137,33.015873,588,Khyber Agency,42.391304,3,50.299457,0.022,44.720497,66.271707,68.12612,8.61,46.8,0.1121,0.878581173,644,0.121418827,89,0.047,675667,4,52,FATA,20,42.255349,1803,33.850932,733,2016
0.745,0.906614786,0.255,0.009727626,0.083657588,0.2461,0.1594,0.1664,0.1664,1227,16,58.171206,11.417323,466,Kurram Agency,33.268482,3,63.185319,0.022,46.108949,66.572238,75.502372,8.61,54.666667,0.2617,0.829032258,514,0.170967742,106,0.047,675667,5,43,FATA,56,35.513037,1803,28.599222,620,2016
1,0.953535354,0,0.002020202,0.044444444,0.1526,0.207,0.1544,0.1649,1227,16,51.313131,21.560575,472,Mohmand Agency,27.878788,3,52.404901,0.022,31.111111,56.617487,48.368783,8.61,73.633333,0.3211,0.831932773,495,0.168067227,100,0.047,675667,1,22,FATA,31,31.867671,1803,27.474747,595,2016
0.8696,0.839416058,0.1304,0.077858881,0.082725061,0.4712,0.1215,0.2196,0.1194,1227,16,71.411192,0,690,North Waziristan Agency,80.413625,3,49.521739,0.022,75.790754,0,63.043478,8.61,0,0.0682,0.868004224,822,0.131995776,125,0.047,675667,64,68,FATA,36,70.255474,1803,53.406326,947,2016
0.785,0.937209302,0.215,0.018604651,0.044186047,0.0593,0.1861,0.1022,0.1943,1227,16,37.44186,21.126761,403,Orakzai Agency,22.790698,3,58.982729,0.022,23.953488,75.292759,71.504824,8.61,61.133333,0.4581,0.866935484,430,0.133064516,66,0.047,675667,8,19,FATA,28,23.620701,1803,12.790698,496,2016
0.9286,0.917460317,0.0714,0.015873016,0.066666667,0.3241,0.1245,0.166,0.1897,1227,16,44.603175,8.757962,578,South Waziristan Agency,26.349206,3,37.071429,0.022,34.444444,0,57.142857,8.61,0,0.1957,0.847913863,630,0.152086137,113,0.047,675667,10,42,FATA,17,29.592862,1803,33.809524,743,2016
0.5818,0.65625,0.4182,0.03125,0.3125,0.1795,0.1795,0.1709,0.1966,1227,16,31.25,17.1875,42,Astor,28.125,3,76.191613,0.022,17.1875,68.217616,91.822514,8.61,64.663419,0.2735,0.547008547,64,0.452991453,53,0.047,675667,2,20,GB,80.062903,26.25,1803,37.5,117,2016
0.9654,0,0.0346,0.378640777,0.67961165,0.0921,0.1757,0.3724,0.1423,1227,16,44.660194,45.544554,0,Diamir,70.873786,3,54.819682,0.022,50,27.504075,53.458731,8.61,82.31592,0.2176,0.861924686,206,0.138075314,33,0.047,675667,78,140,GB,56,44.642891,1803,12.135922,239,2016
0.6376,0.805970149,0.3624,0,0.194029851,0.1583,0.1511,0.2662,0.2158,6400,16,47.761194,7.462687,54,Ghanchi,34.328358,3,71.921517,0.022,28.358209,66.651727,86.243495,8.61,47.433333,0.2086,0.482014388,67,0.517985612,72,0.047,88366,0,13,GB,87.357515,29.850746,1803,31.343284,139,2016
0.5361,0.728813559,0.4639,0,0.271186441,0.4912,0.0439,0.307,0.1404,9635,16,61.016949,15.254237,43,Ghizer,76.271186,3,78.663899,0.022,72.881356,73.037642,96.385786,8.61,61.668185,0.0175,0.51754386,59,0.48245614,55,0.047,120218,0,16,GB,83.563984,62.372881,1803,86.440678,114,2016
0.6036,0.818181818,0.3964,0.012987013,0.168831169,0.5211,0.0845,0.169,0.2113,3800,16,76.623377,14.285714,63,Gilgit,57.142857,3,70.945782,0.022,63.636364,56.66317,89.642795,8.61,52.233333,0.0141,0.542253521,77,0.457746479,65,0.047,243324,1,13,GB,85.243829,58.441558,1803,80.519481,142,2016
0.6452,0.926829268,0.3548,0,0.073170732,0.5758,0.0404,0.2323,0.1212,15700,16,85.365854,17.647059,38,Hunza Nagar,73.170732,3,69.724414,0.022,60.97561,69.038758,85.475772,8.61,53.383128,0.0303,0.414141414,41,0.585858586,58,0.047,0,0,3,GB,71,62.553802,1803,75.609756,99,2016
0.5896,0.713780919,0.4104,0.017667845,0.268551237,0.2212,0.1176,0.2188,0.1765,15000,16,61.130742,20.141343,202,Skardu,39.575972,3,73.265443,0.022,35.335689,57.993168,91.0415,8.61,49.808995,0.2659,0.665882353,283,0.334117647,142,0.047,214848,5,76,GB,94.218109,36.325088,1803,25.441696,425,2016
0.5518,0.994764398,0.4482,0.005235602,0,0.8849,0.0026,0.11,0.0026,906,16,96.858639,49.73822,190,Islamabad,92.670157,3,85.740863,0.022,98.429319,89.515444,94.818199,8.61,71.129807,0,0.488491049,191,0.511508951,200,0.047,1829180,1,0,ICT,87.5,86.596859,1803,95.287958,391,2016
0.5749,0.63282795,0.4251,0.177323665,0.189848385,0.2305,0.1298,0.2679,0.2261,1967,16,61.041529,93.144364,960,Abbottabad,54.251813,3,76.186126,0.022,29.795649,80.891936,92.511973,8.61,54.340596,0.1458,0.830777656,1517,0.169222344,309,0.047,880666,269,288,KP,77,61.001978,1803,66.776533,1826,2016
0.7208,0.634894992,0.2792,0.085621971,0.279483037,0.5996,0.0541,0.1725,0.109,1967,16,87.23748,74.798061,786,Bannu,68.25525,3,66.080658,0.022,72.294023,63.998435,77.918064,8.61,57.630424,0.0648,0.826987308,1238,0.173012692,259,0.047,880666,106,346,KP,64.775708,76.268174,1803,78.756058,1497,2016
0.826,0.479395604,0.174,0.309065934,0.211538462,0.0991,0.153,0.2191,0.2362,1301,16,47.93956,97.802198,349,Batagram,40.10989,3,50.277343,0.022,13.461538,60.116358,67.404242,8.61,40.588773,0.2925,0.891064871,728,0.108935129,89,0.047,307278,225,154,KP,33,52.554945,1803,63.461538,817,2016
0.8842,0.742301459,0.1158,0.084278768,0.173419773,0.5115,0.0537,0.2532,0.1381,1865,16,86.385737,76.823339,458,Buner,71.312804,3,56.997437,0.022,61.91248,77.582133,61.582131,8.61,29.825485,0.0435,0.789002558,617,0.210997442,165,0.047,506048,52,107,KP,59,76.337115,1803,85.251216,782,2016
0.648,0.873126873,0.352,0.026973027,0.0999001,0.6849,0.0155,0.2136,0.0794,996,16,96.803197,89.91009,874,Charsadda,85.714286,3,70.1656,0.022,70.32967,74.814676,85.197726,8.61,54.65,0.0065,0.817810458,1001,0.182189542,223,0.047,1022364,27,100,KP,66,87.432567,1803,94.405594,1224,2016
0.6068,0.426829268,0.3932,0.254573171,0.318597561,0.2808,0.0989,0.3065,0.2051,14850,16,62.195122,96.036585,280,Chitral,69.969512,3,71.09743,0.022,33.841463,76.409906,89.318701,8.61,39.661111,0.1087,0.800976801,656,0.199023199,163,0.047,318689,167,209,KP,79,65.884146,1803,67.378049,819,2016
0.7137,0.728375101,0.2863,0.09135004,0.180274859,0.4389,0.0766,0.2413,0.1843,7326,16,79.466451,83.265966,901,Dera Ismail Khan,67.987065,3,55.48882,0.022,49.95958,51.949171,78.634964,8.61,37.371144,0.0589,0.78340722,1237,0.21659278,342,0.047,852995,113,223,KP,54,72.611156,1803,82.376718,1579,2016
0.8433,0.655487805,0.1567,0.100609756,0.243902439,0.405,0.055,0.255,0.2375,1597,16,86.280488,87.5,215,Hangu,59.146341,3,59.545271,0.022,47.560976,69.638928,65.672935,8.61,30.869221,0.0475,0.82,328,0.18,72,0.047,614529,33,80,KP,72,73.414634,1803,86.585366,400,2016
0.5536,0.675954592,0.4464,0.145510836,0.178534572,0.4826,0.0664,0.1879,0.1474,1725,16,73.374613,72.858617,655,Haripur,61.19711,3,78.438481,0.022,58.72033,80.932805,94.639132,8.61,59.181989,0.1158,0.784615385,969,0.215384615,266,0.047,692228,141,173,KP,79,68.833849,1803,78.018576,1235,2016
0.6961,0.871299871,0.3039,0.051480051,0.077220077,0.3025,0.1229,0.2878,0.2006,3372,16,80.694981,82.625483,677,Karak,49.163449,3,69.811124,0.022,42.985843,74.403178,80.388287,8.61,50.45303,0.0861,0.814465409,777,0.185534591,177,0.047,430796,40,60,KP,74,64.942085,1803,69.240669,954,2016
0.6911,0.897590361,0.3089,0.018072289,0.084337349,0.6246,0.0131,0.261,0.1013,2545,16,99.39759,96.536145,596,Kohat,74.246988,3,69.564347,0.022,73.042169,73.630657,80.885092,8.61,49.837339,0,0.788598575,664,0.211401425,178,0.047,562644,12,56,KP,73.904298,87.801205,1803,95.783133,842,2016
1,0.508975713,0,0.204857445,0.286166843,0.0264,0.3007,0.1357,0.1583,7492,16,28.511088,74.234424,482,Kohistan,50.158395,3,36.699299,0.022,3.590285,37.097248,45.576199,8.61,46.625,0.3789,0.892554194,947,0.107445806,114,0.047,472570,194,271,KP,17.49875,36.895459,1803,27.983105,1061,2016
0.8361,0.667377399,0.1639,0.078891258,0.253731343,0.4643,0.0677,0.2665,0.1435,3164,16,80.703625,76.012793,626,Lakki Marwat,61.08742,3,58.531347,0.022,70.042644,62.988525,66.386862,8.61,31.75,0.0579,0.83600713,938,0.16399287,184,0.047,490025,74,238,KP,73,73.454158,1803,79.424307,1122,2016
0.628,0.704527403,0.372,0.107227959,0.188244639,0.4158,0.0471,0.3196,0.1317,1582,16,77.918983,87.688642,887,Lower Dir,50.595711,3,65.499439,0.022,68.78475,71.79646,87.201294,8.61,29,0.0859,0.807051282,1259,0.192948718,301,0.047,717649,135,237,KP,74,73.582208,1803,82.922955,1560,2016
0.5252,0.852575488,0.4748,0.053285968,0.094138544,0.678,0.0355,0.1801,0.0695,952,16,86.145648,89.875666,480,Malakand,73.534636,3,81.004986,0.022,86.323268,80.89259,97.484084,8.61,58.643269,0.0369,0.79858156,563,0.20141844,142,0.047,452291,30,53,KP,87,84.511545,1803,86.678508,705,2016
0.7064,0.414959016,0.2936,0.331454918,0.253586066,0.2548,0.1213,0.1904,0.2165,4579,16,57.27459,97.592213,810,Mansehra,51.383197,3,67.677001,0.022,34.631148,74.200971,79.357031,8.61,67.15,0.217,0.847222222,1952,0.152777778,352,0.047,1152839,647,495,KP,50,60.256148,1803,60.39959,2304,2016
0.6154,0.878766643,0.3846,0.040644709,0.080588648,0.7862,0.0061,0.1425,0.064,1632,16,99.859846,84.583041,1254,Mardan,93.552908,3,79.343178,0.022,81.219341,83.31796,88.460575,8.61,63.986725,0.0011,0.79454343,1427,0.20545657,369,0.047,1460100,58,115,KP,81.607454,90.217239,1803,91.871058,1796,2016
0.6973,0.866059818,0.3027,0.035110533,0.098829649,0.6133,0.0267,0.2328,0.1077,1748,16,93.498049,79.843953,666,Nowshera,72.821847,3,74.795136,0.022,73.602081,79.05237,80.274082,8.61,59.854093,0.0195,0.787909836,769,0.212090164,207,0.047,874373,27,76,KP,80,82.522757,1803,92.847854,976,2016
0.7655,0.881132075,0.2345,0.028301887,0.090566038,0.6071,0.0275,0.2359,0.1151,1257,16,96.415094,86.603774,934,Peshawar,80.188679,3,62.739722,0.022,59.433962,76.902057,73.449108,8.61,37.60772,0.0145,0.76534296,1060,0.23465704,325,0.047,2019118,30,96,KP,63,83.018868,1803,92.45283,1385,2016
0.8099,0.630182421,0.1901,0.109452736,0.260364842,0.1521,0.1397,0.2434,0.2725,1586,16,58.872305,86.567164,380,Shangla,37.645108,3,46.893282,0.022,22.38806,44.163758,69.010295,8.61,27.399074,0.1923,0.834024896,603,0.165975104,120,0.047,434563,66,157,KP,47,54.693201,1803,67.993367,723,2016
0.6712,0.812080537,0.3288,0.064237776,0.123681687,0.7496,0.0175,0.1537,0.0693,1543,16,92.329818,80.536913,847,Swabi,83.79674,3,74.176585,0.022,85.810163,79.929272,82.877067,8.61,50.9,0.0099,0.793759513,1043,0.206240487,271,0.047,1026804,67,129,KP,83,87.440077,1803,94.72675,1314,2016
0.7644,0.643013899,0.2356,0.111923921,0.24506218,0.4382,0.0836,0.2016,0.1555,5337,16,67.008047,91.660571,879,Swat,61.228969,3,58.16619,0.022,56.693489,77.126902,73.559281,8.61,32.97858,0.1211,0.837622549,1367,0.162377451,265,0.047,1257602,153,335,KP,49,70.665691,1803,76.737381,1632,2016
0.9232,0.805157593,0.0768,0.031518625,0.163323782,0.4406,0.0583,0.2867,0.2075,1679,16,93.123209,64.756447,281,Tank,52.722063,3,42.413324,0.022,65.902579,47.55239,57.684507,8.61,30.416398,0.007,0.813519814,349,0.186480186,80,0.047,238216,11,57,KP,34,73.409742,1803,90.544413,429,2016
0.7656,0.616504854,0.2344,0.111650485,0.27184466,0.0127,0.2034,0.1229,0.2246,497,16,43.203883,85.436893,127,Tor Ghar,21.84466,3,52.471431,0.022,2.427184,46.259096,73.436578,8.61,45.190049,0.4364,0.872881356,206,0.127118644,30,0.047,185000,23,56,KP,45,38.252427,1803,38.349515,236,2016
0.7586,0.690210657,0.2414,0.118959108,0.190830235,0.1802,0.1167,0.2688,0.3,3699,16,70.384139,84.262701,557,Upper Dir,38.785626,3,57.048672,0.022,25.27881,55.646141,74.143378,8.61,39.15283,0.1344,0.840625,807,0.159375,153,0.047,575858,96,154,KP,59.25234,59.851301,1803,80.545229,960,2016
0.5396,0.835680751,0.4604,0.042253521,0.122065728,0.9596,0,0.0404,0,6858,16,95.187793,86.737089,712,Attock,95.305164,3,81.250789,0.022,86.737089,85.942461,96.043083,8.61,57.017613,0,0.662004662,852,0.337995338,435,0.047,1274935,36,104,Punjab,86,92.018779,1803,96.126761,1287,2016
0.6044,0.713119216,0.3956,0.097441481,0.189439303,0.8843,0,0.1157,0,8878,16,86.499728,82.743604,1310,Bahawalnagar,96.897115,3,65.029001,0.022,77.299946,59.010374,89.55563,8.61,57.55,0,0.76446109,1837,0.23553891,566,0.047,2061447,179,348,Punjab,54,87.468699,1803,93.903103,2403,2016
0.5438,0.752610966,0.4562,0.066579634,0.180809399,0.926,0,0.074,0,24830,16,90.73107,84.822602,1153,Bahawalpur,98.237598,3,65.335176,0.022,82.70235,50.24721,95.619743,8.61,62.47375,0,0.776482514,1532,0.223517486,441,0.047,2433091,102,277,Punjab,53,90.672092,1803,96.866841,1973,2016
0.5983,0.836714976,0.4017,0.024154589,0.139130435,0.8996,0,0.1004,0,8153,16,87.246377,82.655039,866,Bhakkar,99.323671,3,71.664929,0.022,74.009662,70.288522,90.166593,8.61,67.204602,0,0.769516729,1035,0.230483271,310,0.047,1051456,25,144,Punjab,59,88.163858,1803,97.584541,1345,2016
0.5443,0.900133156,0.4557,0.015978695,0.083888149,0.9661,0,0.0339,0,6524,16,96.005326,93.010753,676,Chakwal,97.070573,3,84.848134,0.022,87.483356,88.903192,95.572997,8.61,66.233333,0,0.621688742,751,0.378311258,457,0.047,1083725,12,63,Punjab,88.683013,94.234641,1803,97.603196,1208,2016
0.6343,0.822097378,0.3657,0.052434457,0.125468165,0.961,0,0.039,0,0,16,95.88015,83.458647,439,Chiniot,99.812734,3,66.630317,0.022,93.632959,68.022341,86.5688,8.61,58.930128,0,0.770562771,534,0.229437229,159,0.047,965124,28,67,Punjab,53,93.920194,1803,96.816479,693,2016
0.6452,0.592567103,0.3548,0.206469374,0.200963524,0.7637,0,0.2363,0,11922,16,72.401927,71.186441,861,Dera Ghazi Khan,84.514797,3,61.020956,0.022,41.84446,64.09006,85.481263,8.61,60.5125,0,0.815375982,1453,0.184624018,329,0.047,2643118,300,292,Punjab,34,68.841555,1803,74.260151,1782,2016
0.5428,0.868008949,0.4572,0.041759881,0.090231171,0.9609,0,0.0391,0,5856,16,94.108874,84.862043,1164,Faisalabad,99.627144,3,78.876624,0.022,95.824012,77.552136,95.721775,8.61,65.232587,0,0.576526225,1341,0.423473775,985,0.047,5429547,56,121,Punjab,77,94.58613,1803,98.508576,2326,2016
0.5461,0.838209983,0.4539,0.048192771,0.113597246,0.959,0,0.041,0,3622,16,94.320138,81.6609,974,Gujranwala,98.623064,3,77.182201,0.022,85.886403,74.913087,95.38951,8.61,53.426207,0,0.679929783,1162,0.320070217,547,0.047,3400940,56,132,Punjab,85,91.220304,1803,95.611015,1709,2016
0.5737,0.878172589,0.4263,0.023350254,0.098477157,0.9765,0,0.0235,0,3192,16,97.258883,85.097636,865,Gujrat,98.883249,3,82.663101,0.022,94.010152,80.18796,92.632327,8.61,70.832116,0,0.662407532,985,0.337592468,502,0.047,2048008,23,97,Punjab,87,94.461152,1803,97.055838,1487,2016
0.5201,0.693014706,0.4799,0.018382353,0.288602941,0.974,0,0.026,0,2367,16,96.507353,87.867647,377,Hafizabad,97.977941,3,73.994805,0.022,75.367647,70.274611,97.993852,8.61,59.578922,0,0.744186047,544,0.255813953,187,0.047,832980,10,157,Punjab,68.131837,90.183824,1803,93.198529,731,2016
0.6385,0.846805235,0.3615,0.077752117,0.075442648,0.8526,0,0.1474,0,8809,16,83.21786,80.324074,1100,Jhang,99.384142,3,69.525416,0.022,79.368745,68.747925,86.153741,8.61,65.2,0,0.78489426,1299,0.21510574,356,0.047,2834546,101,98,Punjab,58,87.458194,1803,94.996151,1655,2016
0.5922,0.853747715,0.4078,0.02559415,0.120658135,0.9761,0,0.0239,0,3587,16,97.074954,84.615385,467,Jhelum,97.25777,3,80.925901,0.022,92.687386,90.791486,90.780201,8.61,57.060828,0,0.653524492,547,0.346475508,290,0.047,936957,14,66,Punjab,85.071091,93.888342,1803,97.806216,837,2016
0.5438,0.850183824,0.4562,0.033088235,0.116727941,0.9561,0,0.0439,0,4796,16,94.577206,84.834559,925,Kasur,98.988971,3,72.529162,0.022,91.911765,68.024759,95.616888,8.61,56.475,0,0.723885562,1088,0.276114438,415,0.047,1466000,36,127,Punjab,70,93.363971,1803,96.507353,1503,2016
0.6265,0.882113821,0.3735,0.029810298,0.088075881,0.9862,0,0.0138,0,4349,16,98.373984,83.739837,651,Khanewal,98.644986,3,70.386552,0.022,90.785908,68.793576,87.352631,8.61,68.4,0,0.566820276,738,0.433179724,564,0.047,2068490,22,65,Punjab,57,93.848238,1803,97.696477,1302,2016
0.6077,0.811267606,0.3923,0.053521127,0.135211268,0.8881,0,0.1119,0,6511,16,85.211268,72.765957,576,Khushab,90.56338,3,72.830717,0.022,68.732394,69.712169,89.227952,8.61,52.382749,0,0.735751295,710,0.264248705,255,0.047,1205460,38,96,Punjab,80,82.074318,1803,93.098592,965,2016
0.6475,0.896551724,0.3525,0.052473763,0.050974513,0.9895,0,0.0105,0,1772,16,98.650675,78.710645,598,Lahore,99.10045,3,78.173293,0.022,98.050975,76.015403,85.254871,8.61,70.4229,0,0.537903226,667,0.462096774,573,0.047,6318745,35,34,Punjab,81,94.212894,1803,96.551724,1240,2016
0.5683,0.706666667,0.4317,0.063529412,0.229803922,0.9682,0,0.0318,0,6291,16,96,82.039216,901,Layyah,99.607843,3,78.155558,0.022,73.882353,87.813863,93.166996,8.61,62.641374,0,0.765306122,1275,0.234693878,391,0.047,1120951,81,293,Punjab,69,89.709804,1803,97.019608,1666,2016
0.5736,0.855421687,0.4264,0.018932874,0.125645439,0.9952,0,0.0048,0,2778,16,99.311532,79.690189,497,Lodhran,97.418244,3,65.817902,0.022,85.714286,59.807964,92.644045,8.61,64.819599,0,0.700844391,581,0.299155609,248,0.047,1171800,11,73,Punjab,46,91.772806,1803,96.729776,829,2016
0.5317,0.855421687,0.4683,0.018932874,0.125645439,0.9952,0,0.0048,0,2673,16,93.639576,82.142857,497,Mandi Bahauddin,99.469965,3,79.036265,0.022,92.226148,81.116896,96.828164,8.61,60.2,0,0.663540445,566,0.336459555,287,0.047,1160552,11,73,Punjab,78,92.718324,1803,96.113074,853,2016
0.6381,0.798586572,0.3619,0.064487633,0.136925795,0.9175,0,0.0825,0,5840,16,90.636042,76.236749,904,Mianwali,95.053004,3,71.882733,0.022,76.943463,70.437631,86.193302,8.61,58.9,0,0.791055206,1132,0.208944794,299,0.047,1056620,73,155,Punjab,72,86.713781,1803,94.699647,1431,2016
0.5505,0.872047244,0.4495,0.029527559,0.098425197,0.976,0,0.024,0,3720,16,96.850394,82.985075,886,Multan,99.114173,3,63.88516,0.022,88.582677,66.811191,94.9461,8.61,43.78335,0,0.718021201,1016,0.281978799,399,0.047,3116851,30,100,Punjab,50,92.581267,1803,95.374016,1415,2016
0.7069,0.746511628,0.2931,0.054069767,0.199418605,0.9621,0,0.0379,0,8249,16,95.697674,82.178218,1284,Muzaffargarh,98.895349,3,57.190606,0.022,87.093023,60.727482,79.309943,8.61,50.725,0,0.825732117,1720,0.174267883,363,0.047,2635903,93,343,Punjab,38,91.958899,1803,95.930233,2083,2016
0.6271,0.843444227,0.3729,0.023483366,0.133072407,0.9447,0,0.0553,0,2960,16,93.737769,75.442043,431,Nankana Sahib,98.630137,3,72.389784,0.022,84.540117,76.823655,87.285483,8.61,69.45,0,0.688679245,511,0.311320755,231,0.047,1410000,12,68,Punjab,56,89.608957,1803,95.694716,742,2016
0.5744,0.815544041,0.4256,0.066321244,0.118134715,0.9237,0,0.0763,0,2337,16,91.19171,84.942887,787,Narowal,97.823834,3,76.340114,0.022,72.849741,82.028583,92.556874,8.61,68.775,0,0.751557632,965,0.248442368,319,0.047,1265097,64,114,Punjab,62,88.34609,1803,94.92228,1284,2016
0.5486,0.73,0.4514,0.031818182,0.238181818,0.9312,0,0.0688,0,3004,16,91.454545,87.181818,803,Okara,98.272727,3,74.816165,0.022,86.272727,80.919195,95.139182,8.61,56.206284,0,0.701083493,1100,0.298916507,469,0.047,2232992,35,262,Punjab,67,92.072727,1803,97.181818,1569,2016
0.589,0.825825826,0.411,0.010510511,0.163663664,0.9704,0,0.0296,0,2724,16,95.945946,82.582583,550,Pakpattan,97.297297,3,69.483538,0.022,91.291291,72.738253,91.0959,8.61,63.1,0,0.730263158,666,0.269736842,246,0.047,1286680,7,109,Punjab,51,93.093093,1803,98.348348,912,2016
0.599,0.676771504,0.401,0.064797272,0.258431224,0.9186,0,0.0814,0,11880,16,90.185676,77.600607,1786,Rahim Yar Khan,95.718075,3,64.432986,0.022,63.849943,49.68753,90.097431,8.61,64.946984,0,0.814003701,2639,0.185996299,603,0.047,3141053,171,682,Punjab,53,83.583782,1803,90.564608,3242,2016
0.765,0.573869347,0.235,0.148743719,0.277386935,0.904,0,0.096,0,12319,16,89.346734,81.20603,571,Rajanpur,96.582915,3,50.253661,0.022,58.39196,52.433417,73.496425,8.61,46.084804,0,0.860726644,995,0.139273356,161,0.047,1103618,148,276,Punjab,29,83.316583,1803,91.055276,1156,2016
0.5575,0.941035857,0.4425,0.014342629,0.044621514,0.872,0,0.128,0,5286,16,85.816733,81.033091,1181,Rawalpindi,92.031873,3,82.315609,0.022,80.876494,77.880167,94.253492,8.61,71.128775,0,0.635121457,1255,0.364878543,721,0.047,3363911,18,56,Punjab,86,86.96359,1803,95.059761,1976,2016
0.593,0.888268156,0.407,0.018156425,0.093575419,0.9027,0,0.0973,0,3201,16,87.290503,80.586592,636,Sahiwal,99.72067,3,72.353003,0.022,98.184358,73.382237,90.704776,8.61,55.325,0,0.59517872,716,0.40482128,487,0.047,1843194,13,67,Punjab,70,92.73743,1803,97.905028,1203,2016
0.5592,0.843562874,0.4408,0.046407186,0.11002994,0.9286,0,0.0714,0,5854,16,89.745509,83.269962,1127,Sargodha,98.727545,3,73.282149,0.022,87.5,70.849114,94.084705,8.61,60.194776,0,0.658128079,1336,0.341871921,694,0.047,2665979,62,147,Punjab,68,91.07016,1803,96.107784,2030,2016
0.5661,0.768796992,0.4339,0.073308271,0.157894737,0.9414,0,0.0586,0,15960,16,92.575188,79.584121,818,Sheikhupura,97.838346,3,79.528024,0.022,79.981203,73.575378,93.386717,8.61,62.15,0,0.741980474,1064,0.258019526,370,0.047,2321029,78,168,Punjab,89,88.830358,1803,94.172932,1434,2016
0.5116,0.813387424,0.4884,0.07775524,0.108857336,0.97,0,0.03,0,3016,16,96.078431,83.389831,1203,Sialkot,97.701149,3,82.35947,0.022,88.911427,84.613435,98.84454,8.61,55.979907,0,0.738392411,1479,0.261607589,524,0.047,1688823,115,161,Punjab,90,92.377763,1803,95.807978,2003,2016
0.5379,0.934722222,0.4621,0.022222222,0.043055556,0.9221,0,0.0779,0,3252,16,88.333333,85.833333,673,Toba Tek Singh,99.722222,3,80.199125,0.022,94.166667,76.411881,96.209617,8.61,71.175,0,0.596520298,720,0.403479702,487,0.047,1621593,16,31,Punjab,77,93.25,1803,98.194444,1207,2016
0.57,0.843570058,0.43,0.025911708,0.130518234,0.9867,0,0.0133,0,4364,16,98.080614,85.645472,879,Vehari,99.328215,3,69.009491,0.022,93.28215,69.086973,93.00099,8.61,54.95,0,0.692358804,1042,0.307641196,463,0.047,2090416,27,136,Punjab,59,94.845025,1803,97.888676,1505,2016
0.6701,0.051148225,0.3299,0.279749478,0.669102296,0.1032,0.2018,0.1714,0.2418,6726,16,44.919972,30.654141,147,Badin,32.776618,3,52.435267,0.022,22.512178,45.841386,82.99135,8.61,33.908333,0.2818,0.941677588,2874,0.058322412,178,0.047,1136044,804,1923,Sindh,47,36.903271,1803,53.653445,3052,2016
0.5961,0.500508647,0.4039,0.120549339,0.378942014,0.2508,0.1572,0.1962,0.1853,19070,16,65.462869,32.706002,984,Dadu,42.166836,3,64.623178,0.022,45.422177,80.61963,90.394049,8.61,42.479032,0.2105,0.933966746,1966,0.066033254,139,0.047,1688811,237,745,Sindh,45,47.558494,1803,52.034588,2105,2016
